"","artist","song","link","text"
"41","Blur","One Born Every Minute","/b/blur/one+born+every+minute_20709976.html","Here we go (here we go) here we go again  
Dirty knickers pop music vodka and gin  
Your knees are sore you must?ve been in the wars  
There's something to celebrate in our lives and  
here's where it begins  
Oh well see how we've grown  
One is born every minute  
you're never never alone  
One is born - every minute of the day  
Dosey clocks to cause the volatile tots to  
Sleep together if or never we're on this then  
Oh here we go, here we go, here we go again  
Dirty knickers pop music vodka beer and gin  
Oh well see how we've grown  
One is born every minute  
you're never never alone  
One is born - every minute of the day

"
"42","Blur","Out Of Time","/b/blur/out+of+time_20021090.html","Where's the love song to set us free  
Too many people down  
Everything turning the wrong way round  
And I don't know what life would be  
If we stop dreaming now  
Lord knows we'd never clear the clouds  
  
And you've been so busy lately that you haven't found the time  
To open up your mind  
And watch the world spinning gently out of time  
Feel the sunshine on your face  
It's on a computer now  
Gone to the future way out in space  
  
And you've been so busy lately that you haven't found the time  
To open up your mind  
And watch the world spinning gently out of time  
  
And you've been so busy lately that you haven't found the time  
To open up your mind  
And watch the world spinning gently out of time  
  
Tell me I'm not dreaming  
But are we out of time  
We're out of time  
Out of time  
Out of time  
Out of time  
Out of time

"
"43","Blur","Parklife","/b/blur/parklife_20021058.html","Confidence is a preference for the habitual voyeur  
Of what is known as  
(Parklife)  
And morning soup can be avoided  
If you take a route straight through what is known as  
(Parklife)  
  
John's got brewers croop he gets intimidated  
By the dirty pigeons, they love a bit of him  
(Parklife)  
Who's that gut lord marching?  
You should cut down on your porklife mate, get some exercise  
  
All the people  
So many people  
They all go hand in hand  
Hand in hand through their parklife  
Know what I mean?  
  
I get up when I want except on Wednesdays  
When I get rudely awakened by the dustman  
(Parklife)  
I put my trousers on, have a cup of tea  
And I think about leaving the house  
(Parklife)  
  
I feed the pigeons I sometimes feed the sparrows too  
It gives me a sense of enormous well-being  
(Parklife)  
And then I'm happy for the rest of the day safe in the knowledge  
There will always be a bit of my heart devoted to it  
  
All the people  
So many people  
And they all go hand in hand  
Hand in hand through their Parklife  
  
Parklife  
(Parklife)  
Parklife  
(Parklife)  
  
It's got nothing to do with  
Vorsprung durch technique you know  
(Parklife)  
And it's not about you joggers  
Who go round and round and round  
(Parklife)  
  
All the people  
So many people  
And they all go hand in hand  
Hand in hand through their Parklife  
  
All the people  
So many people  
And they all go hand in hand  
Hand in hand through their Parklife

"
"44","Blur","Polished Stone","/b/blur/polished+stone_20021117.html","Now I fall to the ground  
I can't get up, well never mind  
I know you'll pull me up by my bones  
And say I'm sand to polished stone  
Today's gone and it won't be long  
Before we fall asleep and forget what we've done  
We won't get up 'cause today is fun  
We're alone  
  
Now you bite my tongue  
And when the alcohol's gone  
I won't feel a thing  
So you can't carry on  
  
Today's gone and it won't be long  
Before we fall asleep and forget what we've done  
We won't get up 'cause today is fun  
We're alone  
  
It's numb  
It's numb  
It's numb

"
"45","Blur","Song 2","/b/blur/song+2_20020996.html","Woo-hoo  
Woo-hoo  
Woo-hoo  
Woo-hoo  
  
I got my head checked  
By a jumbo jet  
It wasn't easy  
But nothing is  
No  
  
Woo-hoo  
When I feel heavy-metal  
(Woo-hoo)  
And I'm pins and I'm needles  
(Woo-hoo)  
Well, I lie and I'm easy  
All the time but I'm never sure  
Why I need you  
Pleased to meet you  
  
I got my head down  
When I was young  
It's not my problem  
It's not my problem  
  
Woo-hoo  
When I feel heavy-metal  
(Woo-hoo)  
And I'm pins and I'm needles  
(Woo-hoo)  
Well, I lie and I'm easy  
All the time but I am never sure  
Why I need you  
Pleased to meet you  
  
Yeah yeah  
Yeah yeah  
Yeah yeah  
Oh yeah

"
"46","Blur","Song 2 (Original Lyrics)","/b/blur/song+2+original+lyrics_20956148.html","You try then suffer  
Unemic birth-er  
Gets in the way-ey  
He never earns her  
  
Wohoo  
'Cause he did run it easy  
Wohoo  
If I will do the same  
Wohoo  
'Cause you're sick and you're easy  
All that you get when you ever say  
'Cause you're never  
pleased to see me  
  
I never taught her  
And 'cause how easy  
She's not my problem  
It's not my problem  
  
Wohoo  
'Cause I know what my name is  
Wohoo  
And I go on again  
Wohoo  
If you ever regret it  
You don't say what you never deem  
'Cause you're never  
pleased to see me  
  
Oh Yeah x4

"
"47","Blur","The Universal","/b/blur/the+universal_20021012.html","This is the next century  
The Universal is free  
You can find it anywhere  
Yes, the future has been sold  
Every night we are gone  
And to karaoke songs  
We like to sing along  
Although the words are wrong  
  
It really, really, really could happen  
Yes, it really, really, really could happen  
When the days seem to fall straight through you  
Just let them go  
  
No one here is alone  
Satellites in every home  
The Universal is here  
Here for everyone  
Every paper that you read  
Says tomorrow is your lucky day  
Well, here's your lucky day

"
"48","Blur","Tracy Jacks","/b/blur/tracy+jacks_20021062.html","(Tracy Jacks) works in civil service  
(Tracy Jacks) it's steady employment  
(Tracy Jacks) it's a golfing fanatic  
(Tracy Jacks) but his put is erratic  
(Tracy Jacks) saw a harley street doctor  
(Tracy Jacks) who prescribed healthy living  
(Tracy Jacks) but he's getting past forty  
(Tracy Jacks) and all the seams are splitting  
  
Everyday he got closer  
He knew in his heart he was over  
I'd love to stay here and be normal  
But it's just so overrated  
  
(Tracy Jacks) left home without warning  
(Tracy Jacks) at five in the morning  
(Tracy Jacks) got on the first train to walton  
(Tracy Jacks) and stood on the seafront  
(Tracy Jacks) threw his clothes in the water  
(Tracy Jacks) and ran around naked  
(Tracy Jacks) got stopped by the police  
(Tracy Jacks) and escorted back home  
  
Everyday he got closer  
He knew in his heart he was over  
I'd love to stay here and be normal  
But then it's just so overrated  
  
Tracy Jacks  
Tracy Jacks  
Tracy Jacks  
Tracy Jacks  
  
And then it happened on a Tuesday morning  
Tracy Jacks bulldozed down the house he lived in  
Saying it's just so overrated  
  
Tracy Jacks  
Tracy Jacks  
Tracy Jacks  
Tracy Jacks  
  
Everyday he got closer  
He knew in his heart he was over  
I'd love to stay here and be normal  
But it was always overrated

"
"49","Blur","Trimm Trabb","/b/blur/trimm+trabb_20020984.html","I got no style  
I'll take my time  
All those losers on the piss again  
I dose dose away  
  
That's just the way it is  
That's just the way it is  
  
I've got trimm trabb  
Like the flash boys have  
And I can't go back  
Let it flow, let it flow  
I sleep alone  
I sleep alone  
  
That's just the way it is  
Just the way it is  
Just the way it is  
Just the way it is  
Just the way it is  
That's just the way it is  
  
I got trimm trabb  
Like the flash boys have  
And I can't go back  
Let it flow, let it flow  
I sleep alone  
I sleep alone

"
"50","Blur","Trouble In The Message Center","/b/blur/trouble+in+the+message+center_20324528.html","I am the message centre  
Local and direct  
Room to room  
An operator  
(No calls today, dear  
They'll just have to wait, dear)  
I call  
And I collect  
(So just strike him softly  
Away from the body)  
You're made up too shiny today  
There's so much trouble  
Your thoughts are just  
Pissing away  
It's so much trouble  
I am a manager  
And I am in control  
As the local delegator  
(No calls today, dear  
They'll just have to wait, dear)  
I offer no guarantee at all  
(So don't take it lightly  
You passed your sell-by date)  
You're made up too shiny today  
It's so much trouble  
Your thoughts are just  
Pissing away  
It's so much trouble  
A new typeface  
A new day  
It's so much trouble  
You can't remember ten minutes ago  
It's so much trouble  
Too much trouble

"
"51","Blur","Uncle Love","/b/blur/uncle+love_20270093.html","Uncle Love just got a message from God  
That you are driving him crazy  
Tomorrow he says the doctor comes  
With a drink to make him lazy  
  
Did you realize that Uncle Love's  
Got an eight ball in his hand  
Everything sticks to you like glue  
But it just makes you lazy  
  
You should hear what they say  
About you everyday  
You should hear what they say  
Uncle Love's going to get you  
  
Uncle Love just got a message from God  
That you are driving him crazy  
Everything sticks to you like glue  
But it just makes you lazy  
  
You should hear what they say  
About you everyday  
You should hear what they say  
Uncle Love's going to get you

"
"52","Blur","Under The Westway","/b/blur/under+the+westway_21005946.html","There were blue skies in my city today  
Everything was sinking  
Said snow would come on Sunday  
The old school was due and the traffic grew  
Upon the Westway  
Where I stood watching comets lonesome trails  
Shining up above me the jet fuel it fell  
Down to earth where the money always comes first  
And the sirens sing  
  
Bring us the day they switch off the machines  
'Cause men in yellow jackets putting adverts inside my dreams  
An automated song and the whole world gone  
Fallen under the spell of the distance between us when we communicate  
Still picking up shortwave  
Somewhere they're out in space  
It depends how you're wired when the night's on fire  
Under the Westway  
  
Now it's magic arrows hitting the bull  
Doing one eighty still standing at last call  
When the flags coming down  
And the Last Post sounds  
Just like a love song  
For the way I feel about you  
Paradise not lost it's in you  
On a permanent basis I apologize  
But I am going to sing  
  
Hallelujah  
Sing it out loud and sing it to you  
Am I lost out at sea  
'Til a tide wash me up off the Westway

"
"53","Blur","We Have A Technical","/b/blur/we+have+a+technical_20711391.html","We have a random on the west side  
Personality malfunction  
He says I can't give you anything at all  
Just a room with a bad view of you  
  
He sent a letter to a downstat  
Saying sorry that I missed you  
But I can't think of anything to do  
He's addicted to the time track  
  
Oo-oo-oo, we have a technical (x2)  
  
He's in the hotel where they all go  
Saying me, I've lost my memory  
It's so surprising just how quickly things can end  
Like a hero on a platform of friends  
  
This table is so crowded  
With people that I don't know  
And I never really turn my thoughts on you  
So the image breaks down again  
  
Oo-oo-oo, we have a technical (x2)  
  
I suppose it's very shady  
At least until the lights go out  
Advertising posters on the wall  
And the young ones singing softly  
  
Do they ever come back (do they ever come back)  
Or is it always at the wrong time (is it always at the wrong time)  
I could crawl around the floor just like I'm real  
And move a hand in front of my eyes  
  
Oo-oo-oo, we have a technical (x6)

"
"54","Blur","When The Cows Come Home","/b/blur/when+the+cows+come+home_20021048.html","Good morning  
Wake up  
  
Wake up with purpose and polite efficiency  
Stuff vitamin pills down your half guarantee  
A kiss and cuddle with a lucky girl  
You get fed and watered  
Makes your hair curl  
  
And when the day draws in  
You put on a record  
Put on something gentle  
And wait for the cows to come home  
  
Wake up a little voice says  
Do you eagerly  
You mustn't let yourself sink financally  
Don't listen to the accusation that you're tight  
You could be the first man on your street to get it right  
  
And when the day draws in  
You going to go into waltz time  
For once it was good time  
Wait for the cows to come home  
  
Ha da de da da  
Ha da de da da  
Ha da de da da  
Ha da de da da da  
  
Wake up in porpuse and polite efficiency  
So you get fed and watered with good company  
And when the day draws in  
You go into waltz time  
Wait for the cows to come home  
All your life

"
"55","Blur","7 Days","/b/blur/7+days_20538915.html","Here's one from the head  
The one that bounced straight through  
The rubber soul  
It's good advice  
For everyone  
You end up where you started crawling from  
I'm always bouncing into the other  
Again and again you find it's yet another  
So I'm always bouncing into the other  
Seven days to seven days  
Here's one from far away  
The way I lose confidence  
In what I say  
I'm only here  
For a while  
Leave me quick I'm only here for a while  
I'm always bouncing into the other  
Again and again you find it's yet another  
So I'm always bouncing into the other  
Seven days to seven days  
Always seven days  
Always seven days  
Always, always, always  
I'm always bouncing into the other  
Again and again you find it's yet another  
So I'm always bouncing into the other  
Seven days to seven days

"
"56","Blur","A Day Is Far Too Long","/b/blur/a+day+is+far+too+long_20021093.html","On sticks and sand, lost my money, lost my hands  
Blood on my brain, too much salt in my veins  
  
And I thought pain was clean  
And I thought hearts were strong  
But bones aren't sticks anymore  
And a day is far too long  
  
So many days never needing any grace  
Live for kicks and danger, there'd be beauty anyway  
  
And I thought pain was clean  
And I thought hearts were strong  
But bones aren't sticks anymore  
And a day is far too long x3

"
"57","Blur","Advert","/b/blur/advert_20021027.html","(Food processors are great!)  
It's six o'clock on the dot and I'm half way home  
I feel foul mouthed as I stand and wait for the underground  
And a nervous disposition doesn't agree with this  
I need something to remind me that there's something else  
  
You need a holiday, somewhere in the sun  
With all the people who are waiting, there never seems to be one  
Say something, say something else  
Say something, say something else  
  
Advertisements are here for rapid persuasion  
If you stare too long you lose your appetite  
A nervous disposition doesn't agree with this  
You need fast relief from aches and stomach pains  
  
I need a holiday, somewhere in the sun  
With all the people who are waiting, there never seems to be one  
Say something, say something else  
Say something, say something else  
  
1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11,  
12, 13, 14, 15, 16  
  
(You can have it on the rates  
Yes, ladies and gentlemen, a one week only special offer.)  
  
You need a holiday, somewhere in the sun  
With all the people who are waiting, there never seems to be one  
Say something, say something else  
Go on!  
Say something, say something else  
Say something, say something else  
Say something, say something else

"
"58","Blur","All We Want","/b/blur/all+we+want_20710009.html","Give me gas when it gets too much  
Not an uncommon thing  
Everyone does (as such)  
Here we go, up on all fours  
Got bright ideas on how to win wars  
(cos 1 2 3 4...)  
All we want, all we ever want  
Listen to something but I just say nothing  
All we want, all anybody wants  
Listen to something but I just hear nothing  
Another episode just got binned  
Next weeks repeat sees me living in  
Inconsequence  
Vitality  
Struck hidden eyes, it's all over me  
All we want, all we ever want  
Listen to something but I just say nothing  
All we want, all anybody wants  
Listen to something but I just hear nothing  
All we want, all we ever want  
Listen to something but I just say nothing  
All we want, all anybody wants  
Listen to something but I just hear nothing  
Listen to something but I just hear nothing

"
"59","Blur","All Your Life","/b/blur/all+your+life_20021094.html","Put a new T-shirt on, wash my face in beer  
Fall through the crowd and disappear  
In the teenage magazines and shopping malls  
Walk through the wildlife for miles and miles  
  
Hold my breath and count a hundred and ten  
And back up the hill to start again  
Watching spiders on the bedroom ceiling  
They got big plans so they're not breathing  
  
Feel the frisson of tomorrow today  
I could get up but it won't go away  
Do nothing to impress my friends  
Just rub my eyes for hours on end  
  
Oh England, my love, you lost me, made me look a fool  
I need someone to tell me everything'll be alright  
I need someone who'll hold me when the day turns to night  
I need someone who loves me more than you do  
  
Oh we say that's not true  
And you and me in line as double bill  
Surrogate heroes on TV and films  
I've never met anyone like you  
  
I've never done the things you like to do

"
"60","Blur","Brothers And Sisters","/b/blur/brothers+sisters_20021081.html","Brothers and sisters  
Rebuild your lives  
We're all drug takers  
Give us something tonight  
  
A cartoon in a ketamine  
Jelly mixed with margarine  
White doves from the war machine  
Every body movin  
Cocaine is for murderers  
Codeine for the jurors  
Caffeine been through all of us  
All the people horny  
Crackwhores back in town again  
Eggships sniffing benelyn  
Burning all the oil again  
Smoking makes you holy  
Textin abbreviates the brain  
Aspirin takes away the pain  
Rock on, everyone the same  
That's the way it is  
  
Brothers and sisters  
Rebuild your lives  
We're all drug takers  
Give us something tonight  
  
Rohypnol like a chloroform  
Sugar from the day you are born  
Washed out like a dinosaur  
Really don't believe it.  
Sticky sniffing superglue  
sulphates keep you in a zoo  
Monkeys turning into you  
Everybody horney  
Acid good up on the moors  
Gimpo stops you getting bored  
Beta's busy making laws  
Procaine stops you screaming  
Librium for anxiety  
Drinking it our society  
That's the way it is  
that's the way it is even when we're pissed

"
"61","Blur","Caramel","/b/blur/caramel_20020976.html","I've gotta get over  
I've gotta get over  
I've got to get better  
Will love you forever  
I've gotta find genius  
I've gotta get better  
I've gotta stop smoking  
I've gotta get better  
  
Caramel Caramel  
  
Where is the magic?  
I've gotta get better  
Oh lord give me magic  
I'll love you forever  
I've gotta find mounts hill  
And live by the mountains  
I'll love you forever  
You are...And you are

"
"62","Blur","Caravan","/b/blur/caravan_20021082.html","Caravan is lost  
In the sun and the dust  
No-one loves you  
When you are lost  
Yeah I've been a clown  
Trying to pull my whole world down  
I thought I was strong  
But you are the one  
And when it comes, you'll feel the weight of it  
The weight of it  
And the day and you'll get away from it,  
Away from it  
  
Sometimes everything is easy  
Sometimes everything is easy  
La la la la la la la  
La la la la la la la la  
La la la la la la la  
  
I try to quit  
But my heart won't buy it  
I got family  
The caravan comes back for me  
  
And when it comes you'll feel the weight of it,  
The weight of it  
And the day, and you'll get away from it  
Away from it  
  
Sometimes everything is easy  
Sometimes everything is easy  
La la la la la la la  
La la la la la la la la  
La la la la la la la (repeat)  
  

"
"63","Blur","Charmless Man","/b/blur/charmless+man_20021065.html","I met him in a crowded room  
Where people go to drink away their gloom  
He sat me dawn and so began, the story of a charmless man  
Educated the expensive way, he knows his Claret from a Beaujolais  
I think he'd like to have been Ronnie Kray  
But then nature didn't make him that way  
  
He thinks he's educated, airs those family shares  
Will protect him that we will respect him  
He moves in circles of friends  
Who just pretend that they like him  
He does the same to them, and when you put it all together  
There's the model of a charmless man  
  
He knows the swingers and their cavalry  
Says he can get in anywhere for free  
I began to go a little cross eyed  
And from this charmless man I just had to hide  
  
He talks at speed he gets nosebleeds  
He doesn't see his days  
Are tumbling down upon him  
And yet he tries so hard to please  
He's just so keen for you to listen  
But no one is listening  
And when you put it all together  
There's the model of a charmless man

"
"64","Blur","Chemical World","/b/blur/chemical+world_20021029.html","The pay-me girl has had enough of the bleeps  
So she takes the bus into the country  
Although she got herself rosy cheeks  
She didn't leave enough money to pay the rent  
The landlord says that she's out in a week  
What a shame she was just getting comfy  
Now she's eating chocolate to induce sleep  
In a chemical world, it's very, very, very cheap  
  
And I don't know about you  
But they're putting the holes in, yes, yes  
It's been a hell of a do  
They've been putting the holes in, yes, yes  
  
Peeping Thomas has a very nice view  
Across the street at the exhibitionist  
These townies they never speak to you  
Just stick together so they never get lonely  
Feeling lead, feeling quite light-headed  
Had to sit down and have some sugary tea  
In chemical world, in a chemical world  
It's very, very, very cheap  
  
And I don't know about you  
But they're putting the holes in, yes, yes  
It's been a hell of a do  
They've been putting the holes in, yes, yes, yes  
  
I don't know about you  
But they're putting the holes in, yes, yes  
It's been a hell of a do  
They've been putting the holes in, yes, yes  
And now she's found about you  
But they're putting the holes in, yes, yes  
Well I don't know about you  
They've been putting the holes in, yes, yes  
  
Until you can see right through  
Until you can see right through  
Until you can see right through

"
"65","Blur","Close","/b/blur/close_20168098.html","You put me together, break my bones  
I wish that I'd never seen you now.  
So happy together, would break my bones.  
I wish that I'd never seen you now.  
  
I, I've got to get you close to me.  
I've got to get you close to me.  
  
Spinning together, watch us go.  
I wish that I'd never seen you now.  
  
I, I've got to get you close to me.  
I've got to get you close to me.  
I, I've got to get you close to me.  
I've got to get you close to me, to see through me.  
I've got to get you close to me (x2)

"
"66","Blur","Clover Over Dover","/b/blur/clover+over+dover_20021050.html","I'm on the white cliffs of Dover  
Thinking it over and over  
But if I jump its all over  
A cautionary tale for you  
I'd like to roll in the clover  
With you over and over  
On the white cliffs of Dover  
And then I'd let you push me over  
  
[Chorus]  
And if that is the fact  
Then in actual fact it's  
Not where it's at  
And it's over  
And if that is the fact  
Then in actual fact it's  
Not where it's at  
And it's over  
Yes it is  
  
And now the bluebirds are over  
Over the white cliffs of Dover  
So when you push me over  
Don't bury me I'm not worth anything  
  
[Chorus]

"
"67","Blur","Colin Zeal","/b/blur/colin+zeal_20021030.html","Colin Zeal knows the value of mass appeal  
He's a pedestrian walker, he's a civil talker  
He's an affable man with a plausible plan  
Keeps his eye on the news, keeps his future in hand  
  
(And then he..)  
Looks at his watch, he's on time yet again  
Looks at his watch, he's on time yet again  
He's pleased with himself, he's pleased with himself  
He's so pleased with himself, ah ha  
  
While sitting in traffic, Colin thinks in automatic  
He's an immaculate dresser, he's your common aggressor  
He's a modern retard with a love of bombast  
Keeps his eye on the news, doesn't dwells on the past  
  
(And then he..)  
Looks at his watch, he's on time yet again  
Looks at his watch, he's on time yet again  
He's pleased with himself, he's pleased with himself  
He's so pleased with himself, ah ha  
He's pleased with himself, he's pleased with himself  
He's so pleased with himself, ah ha  
  
(And then he..)  
Looks at his watch, he's on time yet again  
Looks at his watch, he's on time yet again  
He's pleased with himself, he's pleased with himself  
He's so pleased with himself, ah ha  
He's pleased with himself, he's pleased with himself  
He's so pleased with himself, ah ha  
He's pleased with himself, he's pleased with himself  
He's so pleased with himself, ah ha  
He's pleased with himself, he's so pleased with himself  
He's so pleased with himself, ah ha  
  
(He's a modern retard, he's terminal lard  
He's an affable man, with a carrotene tan  
Because Colin Zeal's ill  
Colin Zeal's ill  
Colin Zeal's ill)  
  
Cause Colin Zeal knows

"
"68","Blur","Come Together","/b/blur/come+together_20021018.html","I don't understand  
You're walking all over me  
All over me to you  
Well you must be mad  
And you know you are  
You should have known  
I'd do anything for you  
  
So why, why  
Can't we come together  
Why?  
Why, why  
Can't we come together  
Why?  
  
Inside my head  
There's nothing left  
It's all been taken out  
Been taken out by you  
Do I care?  
Well you know I do  
You should have known  
I'd do anything for you  
  
So it's been said  
And you know it all  
Then you should have known  
I'd do anything for you  
For you  
  
So why, why  
Can't we come together  
Why?  
Why, why  
Can't we come together  
Why?

"
"69","Blur","Coping","/b/blur/coping_20021032.html","Primal, evil what am I  
Tongue-tied 'til the day I die  
There's no love made mermaids  
It's just distraction or so they  
  
And I'm too tired to care about it  
Can't you see this in my face, my face  
  
When I feel this strange can I go through this again?  
When I feel this strange can I go through this again?  
  
It's a sorry state you're getting in  
The same excuse is wearing thin  
There's no self control left in me  
What was not will never will be  
  
And I'm too tired to care about it  
Can't you see this in my face, my face  
  
When I feel this strange can I go through this again?  
When I feel this strange can I go through this again?  
(Or am I just coping?)  
  
And I'm too tired to care about it  
Can't you see this in my face  
The emphisis on coping  
Can't you see this in my face, my face  
  
When I feel this strange can I go through this again?  
When I feel this strange can I go through this again? (x2)  
(Can I be dreaming? Or am I just coping?)

"
"70","Blur","Country House","/b/blur/country+house_20021066.html","(And so the story begins)  
City dweller, successful fella  
Thought to himself  
Oops I've got a lot of money  
I'm caught in a rat race terminally  
I'm a professional cynic  
But my heart's not in it  
I'm paying the price of living life at the limit  
Caught up in the century's anxiety  
It preys on him, he's getting thin  
  
Now he lives in a house, a very big house in the country  
Watching afternoon repeats  
And the food he eats in the country  
He takes all manner of pills  
And piles up analyst bills in the country  
It's like an animal farm,  
Lots of rural charm in the country  
  
Now he's got morning glory, and life's a different story  
Everything going Jackanory  
In touch with his own mortality  
He's reading Balzac, knocking back Prozac,  
It's a helping hand  
That makes you feel wonderfully bland  
Oh, it's the century's remedy for the faint at heart,  
A new start  
  
He lives in a house, a very big house in the country  
He's got a fog in his chest  
So he needs a lot of rest in the country  
He doesn't drink smoke laugh  
He takes herbal baths in the country  
Oh, it's like an animal farm  
But you'll come to no harm in the country  
  
Blow blow me out I am so sad I don't know why.

"
"71","Blur","Country Sad Ballad Man","/b/blur/country+sad+ballad+man_20020987.html","Yeah I found nowhere  
It got to know me  
Let me sleep all day  
Spent the money  
I haven't felt my legs  
Since the summer  
And I don't call my friends  
Forgot the numbers  
  
VIP 223  
Have my chances  
They have me  
Now stay up nights  
Watch TV  
I'm a country sad  
I'm a ballad man  
  
I'm on a come back roll  
Yeah I'm a bizzard  
And in my motor home  
Sweat on my pillow all night  
  
VIP 223  
Have my chances  
They have me  
Now stay up nights  
Watch TV  
I'm a country sad  
I'm a ballad man  

"
"72","Blur","Crazy Beat","/b/blur/crazy+beat_20021083.html","Crazy beat crazy beat yeah yeah  
Crazy beat crazy beat yeah yeah  
Crazy beat crazy beat yeah yeah  
Crazy beat crazy beat yeah yeah  
  
You got to get it together  
You're shooting at me  
You're just a teenage industry  
Why are the C.I.A. having fun  
They think you're clever ?cos you've blown up your lungs  
  
But I love to hear that crazy beat (yeah yeah yeah yeah yeah)  
Gets the people dancing on their feet (yeah, yeah yeah yeah yeah)  
And I love to hear the paradise  
I love my brothers on a Saturday night yeah  
  
Crazy beat crazy beat yeah yea  
Crazy beat crazy beat yeah yea  
Break up  
  
I'm on my mobile and I'm talking to the president  
I got to get him for the money I've spent  
Trying to get him to party with me  
And even offered him ecstasy  
  
But I love to hear that crazy beat (yeah yeah yeah yeah yeah)  
Gets the people dancing on their feet (yeah, yeah yeah yeah yeah)  
And I love to hear the paradise  
I love my sister and I love her tonight  
  
Crazy beat crazy beat yeah yea  
Crazy beat crazy beat yeah yea  
Crazy beat crazy beat yeah yea  
Crazy beat crazy beat yeah yea  
Break up?It's a beat  
  
But I love to hear that crazy beat (yeah yeah yeah yeah yeah)  
Gets the people dancing on their feet (yeah, yeah yeah yeah yeah)  
And I love to hear the paradise  
I love my brothers on a Saturday night  
  
but I love to hear that crazy beat,(yeah yeah yeah yeah yeah)  
Gets the people dancing on their feet (yeah, yeah yeah yeah yeah)  
And I love to hear the paradise  
I love that feeling and I love her tonight  
  
Yeah yeah yeah yeah yeah  
Yeah yeah yeah yeah  
Yeah yeah yeah yeah  
Yeah yeah yeah yeah  
Yeah yeah yeah yeah  

"
"73","Blur","Daisy Bell","/b/blur/daisy+bell_20709981.html","There is a flower within my heart  
Daisy, Daisy  
Planted one day by a glancing Dad  
Planted by daisy bell  
Whether she loves me or loves me not  
Sometimes it's hard to tell  
Yet I am longing to share the lot  
A beautiful daisy bell  
  
Chorus:  
Daisy, Daisy give me your heart to do  
I'm half crazy, hopeful in love with you  
It won't be a stylish marraige  
I can't afford the carriage  
But you look sweet upon the street  
On a bicycle built for two  
  
We will go tandem as man and wife  
Daisy, Daisy  
Peddling our way down the road of life  
I and my daisy bell  
When the roads and we both dispise  
Please men the lambs as well  
There are bright lights in those dasling ice  
A beautiful daisy bell  
  
Repeat chorus  
  
I'll stand by you in wear or well Daisy, Daisy  
You'll be the bell we'll try to rip you know  
Sweet little daisy bell, You'll take the lead in each trip we take  
And if I dropped out, I will say here's the drink by beautiful daisy bell  
  
Repeat chorus (x2)  
  
But you look sweet upon the street  
On a bicycle built for two  
On a bicycle built for two  
On a bicycle built for two  
For two, For two, For two, For two

"
"74","Blur","End Of A Century","/b/blur/end+of+a+century_20021051.html","She says there's ants in the carpet  
Dirty little monsters  
Eating all the morsels  
Picking up the rubbish  
Give her effervescence  
She needs a little sparkle  
Good morning TV  
You're looking so healthy  
  
[Chorus]  
We all say  
Don't want to be alone  
We wear the same clothes  
Cause we feel the same  
We kiss with dry lips  
When we say goodnight  
End of a century, oh, it's nothing special  
  
Sex on the TV  
Everybody's at it  
The mind gets dirty  
As you get closer to thirty  
He gives her a cuddle  
They're glowing in a huddle  
Good night TV  
You're all made up  
And you're looking like me  
  
[Chorus]  
  
Can you eat her yes you can  
  
[Chorus: x2]  
  
Oh, end of a century, oh, it's nothing special

"
"75","Blur","Entertain Me","/b/blur/entertain+me_20021068.html","The weekend is back  
But so is he  
Head to the floodlights  
See the fraternity  
They are waiting  
I hear them up in the north  
And down in the south  
And all that is spewing  
Spewing out of his mouth  
  
Entertain me  
  
At his and hers dating  
Bored minds agree  
Requirements to be stated  
Replies awaited  
She wants a loose fit  
He wants instant whip  
He guesstimates her arrival  
Will she want it really badly  
  
Entertain me  
  
A car, a house, both in a street  
The boredom of the sober week  
The weekend's here, hip hip hooray  
To make the blues just go away  
  
Entertain me

"
"76","Blur","Essex Dogs","/b/blur/essex+dogs_20020989.html","I remember thinking murder in the car  
Watching dogs somersault  
Through sprinkles on tiny laws  
I remember the graffiti, we are your children  
Coming in with spray cans of paint  
I remember the sunset and the plains of cement  
And the way the nights seems to turn the color  
of orangeade  
  
In this town cellular phones are hot with thieves  
In this town we all go to terminal pubs  
It helps us sweat out those angry bits of life  
From this town the English Army grind  
Their teeth to glass  
You'll get kicked tonight  
Smell of puke and piss  
Smell of puke and piss on your stilettos  
  
Here comes the panic attack  
My heart stops then starts  
Give me a drink  
I'll drink your round  
I'll take you round the pole  
It's cold up here  
You'll catch the flu or you'll catch the city  
Either way, you'll catch the flu  
Or you'll catch the city  

"
"77","Blur","Explain","/b/blur/explain_20709969.html","It's pointless to explain why  
There's nothing I can say  
My words would all be meaningless  
Anyway  
It seems I can't be trusted  
And I don't disagree  
What made you think I ever really  
Wanted to be?  
I can't explain why  
And I don't know when  
I'm ever going to want to  
See her again  
Son don't ask why I came here  
There's nothing I can say  
I don't think I'll be staying very long  
Anyway  
I'm trying to find out why  
I came here at all  
I don't think it was to see you  
After all

"
