"","artist","song","link","text"
"31","Oasis","Roll With It","/o/oasis/roll+with+it_20102308.html","You gotta roll with it  
You gotta take your time  
You gotta say what you say  
Don't let anybody get in your way  
'Cause it's all too much  
For me to take  
  
Don't ever stand aside  
Don't ever be denied  
You ought to be who you be  
If you're coming with me  
  
I think I've got a feeling I've lost inside  
I think I'm gonna take me away and hide  
I'm thinking things that I just can't abide  
I know the roads on which your life will drive  
  
I find the key that lets you slip inside  
Kiss the girl she's not behind the door  
Do you know I think I recognize your face  
But I've never seen you before  
  
[Chorus]  
  
I know the roads on which your life will drive  
I find the key that lets you slip inside  
Kiss the girl she's not behind the door  
Do you know I think I recognize your face  
But I've never seen you before  
  
[Chorus]  
  
Don't ever stand aside  
Don't ever be denied  
You ought to be who you be  
If you're coming with me  
  
I think I've got a feeling I've lost inside [Repeat: x 8]

"
"32","Oasis","Setting Sun","/o/oasis/setting+sun_20102441.html","Your the devil in me that I brought in from the cold  
Your body's still young and your mind is very old  
Your comin' on strong and I like the way  
The visions we had are just fading away  
You're part of the life that I never had  
You said that man it's just too bad  
  
I see the animals and ask when the summer starts to call  
I hear there's happiness around which is banging down the hall  
Your part of my mind that's been and gone  
She said she'd return and it won't be long  
She's part of the life that I never had  
She said that man it's just too bad  
  
I want the whole of my life to be something that I can see  
I want the whole of my life to be something that I can be  
  
Your comin' on strong  
Your comin' on strong  
  
Your comin' on strong  
Your comin' on strong  
  
Your the devil in me that I brought in from the cold  
Your body's still young and your mind is very old  
Your comin' on strong and I like the way  
The visions we had are just fading away  
You're part of the life that I never had  
You said that man it's just too bad  
  
I want the whole of my life to be something that I can see  
I want the whole of my life to be something that I can be  
  
Your comin' on strong  
Your comin' on strong  
  
Your comin' on strong  
Your comin' on strong

"
"33","Oasis","Shakermaker","/o/oasis/shakermaker_20102342.html","I'd like to be somebody else and not know where I've been  
I'd like to build myself a house out of plasticine  
Shake along with me  
I've been driving in my car with my friend Mr. Soft  
  
Mr. Clean and Mr. Ben are living in my loft  
Shake along with me!  
I'm sorry but I just don't know  
I know I said I told you so  
  
But when you're happy and you're feeling fine  
Then you'll know it's the right time  
It's the right time  
To shake along with me!  
  
Mister Sifter sold me songs  
When I was just sixteen  
Now he stops at traffic lights  
But only when they're green

"
"34","Oasis","Slide Away","/o/oasis/slide+away_20102332.html","Slide away and give it all you've got  
  
My today fell in from the top  
  
I dream of you and all the things you say  
  
I wonder where you are now?  
Hold me down all the world's asleep  
Need you now you've knocked me off my feet  
I dream of you and we talk of growing old  
  
But you said please don't!  
Slide in baby together we'll fly  
I've tried praying but I don't know just what you're saying to me  
  
Now that you're mine  
We'll find a way  
Of chasing the sun  
Let me be the one that shines with you  
In the morning we don't know what to do  
  
Two of a kind  
We'll find a way  
To do what we've done  
Let me be the one who shines with you  
And we can slide away  
Slide away  
Slide away  
Away  
  
Slide away, and give it all you've got  
My today, fell in from the top  
I dream of you and all the things you say  
I wonder where you are now?  
  
Slide in baby together we'll fly  
I've tried praying and I know just what you're saying to me  
Now that you're mine  
We'll find a way  
Of chasing the sun  
Let me be the one that shines with you  
In the morning we don't know what to do  
  
We are two of a kind  
We'll find a way  
To do what we've done  
Oh, let me be the one that shines with you  
And we can slide away  
Slide away  
Slide away  
  
Slide away  
Slide away  
Slide away  
Slide away  
Slide away  
Slide away  
Slide away  
  
Slide away  
Slide away  
Slide away  
Slide away  
Slide away  
Slide away  
Slide away  
  
Slide away

"
"35","Oasis","Soldier On","/o/oasis/soldier+on_20758952.html","Hold a light,  
Friend of mine,  
Sing a song,  
Soldier on.  
  
Shine a light,  
For me tonight,  
Don't be long,  
Soldier on.  
  
Whose to say,  
That you were right,  
And I was wrong,  
Soldier on.  
  
Come the day,  
Come the night,  
I'll be gone,  
Soldier on.  
  
Soldier on  
Soldier on  
Soldier on  
Soldier on  
Soldier on  
Soldier on  
Soldier on  
Soldier on  
Soldier on  
Soldier on  
Soldier on  
Soldier on  
Soldier on  
Soldier on  
Soldier on  
Soldier on  
Soldier on  
Soldier on  
Soldier on  
Soldier on  
Soldier on  
Soldier on  
Soldier on  
Soldier on  
Soldier on  
Soldier on  
Soldier on  
Soldier on

"
"36","Oasis","Solve My Mystery","/o/oasis/solve+my+mystery_20102442.html","They took my faith  
They put it in a headlock and  
They sealed my fate  
Somewhere inside the world  
In which they live  
Because I failed  
They constantly ignore me and  
They told me I lost my mind but  
I believe that I rule the world  
  
I'm singing out my revolution song  
Like nothing else matters  
And you can pitch your gold against my soul  
But I bet you get shattered  
And there's a million houses in my heart  
It won't be long  
It won't be long  
Till I solve my mystery  
  
It would for me  
What do I believe in and  
A masterkey  
Is somewhere inside of the world in which I live  
And what for they  
They will speak for no-one  
And I may have lost my mind  
But I believe that I rule my world  
  
I'm singing out my revolution song  
Like nothing else matters  
You can pitch your gold against my soul  
But I bet you get shattered  
And there's a million houses in my heart  
It won't be long  
It won't be long  
Till I solve my mystery  
  
And I'm singing out my revolution song  
Like nothing else matters  
And you can pitch your gold against my soul  
But you gotta get shattered  
And there's a million houses in my heart  
And it won't be long  
It won't be long  
Till I solve my mystery  
Till I solve my mystery

"
"37","Oasis","Some Might Say","/o/oasis/some+might+say_20102310.html","Some might say that sunshine follows thunder  
Go and tell it to the man who cannot shine  
Some might say that we should never ponder  
On our thoughts today cos they hold sway over time  
  
Some might say we will find a brighter day  
Some might say we will find a brighter day  
  
Cos I've been standing at the station  
In need of education in the rain  
You made no preparation for my reputation once again  
The sink is full of fishes  
She's got dirty dishes on the brain  
It was overflowing gently but it's all elementary my friend  
  
Some might say they don't believe in heaven  
Go and tell it to the man who lives in hell  
Some might say you get what you've been given  
If you don't get yours I won't get mine as well  
  
Some might say we will find a brighter day  
Some might say we will find a brighter day  
  
Cos I've been standing at the station  
In need of education in the rain  
You made no preparation for my reputation once again  
The sink is full of fishes  
Cos she's got dirty dishes on the brain  
And my dog's been itchin'  
Itchin' in the kitchen once again  
  
Some might say Some might say  
Some might say Some might say  
You know what some might say  
You know what some might say  
You know what some might say  
You know what some might say  
You know what some might say  
You know what some might say  
You know what some might say  
You know what some might say

"
"38","Oasis","Songbird","/o/oasis/song+bird_20102353.html","Talking to the songbird yesterday  
Flew me to a past not far away  
She's a little pirate in my mind  
Singing songs of love to pass the time  
  
Gonna write a song so she can see  
Give her all the love she gives to me  
Talk of better days that have yet to come  
Never felt this love from anyone  
  
She's not anyone  
She's not anyone  
She's not anyone  
  
A man can never dream these kind of things  
Especially when she came and spread her wings  
Whispered in my ear the things I'd like  
Then she flew away into the night  
  
Gonna write a song so she can see  
Give her all the love she gives to me  
Talk of better days that have yet to come  
Never felt this love from anyone  
  
She's not anyone  
She's not anyone  
She's not anyone

"
"39","Oasis","Stand By Me","/o/oasis/stand+by+me_20102322.html","Made a meal and threw it up on Sunday I've  
Gotta lot of things to learn  
Said I would and I'll be leaving one day  
Before my heart starts to burn  
  
So what's the matter with you?  
Sing me something new...don't you know  
The cold and wind and rain don't know  
They only seem to come and go away  
  
Times are hard when things have got no meaning  
I've found a key upon the floor  
Maybe you and I will not believe in the things we find  
Behind the door  
  
Stand by me...nobody knows the way it's gonna be  
Stand by me...nobody knows the way it's gonna be  
Stand by me...nobody knows the way it's gonna be  
  
If you're leaving will you take me with you  
I'm tired of talking on my phone  
There is one thing I can never give you  
My heart will never be your home

"
"40","Oasis","Stay Young","/o/oasis/stay+young_20102394.html","One way out is all you're ever going to get  
From those who'll hand it out don't never let it upset you  
'cause they'll put words into your mouths  
  
They're making you feel so ashamed  
Making you taking the blame  
Making you cold in the night  
Making you question your heart and your soul  
And I think that it's not quite right  
  
Hey ! Stay young and invincible !  
'cause we know just what we are  
And come what may we're unstoppable  
'cause we know just what we are  
Yeah we know just what we are  
Yeah we know just what we are  
  
Feed your head with all the things you need  
When you're hungry  
Stay in bed and sleep all day as long as it's Sunday  
'cause they'll put words into my mouth  
  
They're making me feel so ashamed  
Making me taking the blame  
Making me cold in the night  
Making me question my heart and my soul  
And I think that it's not quite right  
  
Hey ! Stay young and invincible !  
'cause we know just what we are  
And come what may we're unstoppable  
'cause we know just what we are  
Yeah we know just what we are  
Yeah we know just what we are  
  
Hey ! Stay young and invincible !  
'cause we know just what we are  
And come what may we're unstoppable  
'cause we know just what we are  
And hey ! Stay young and invincible !  
'cause we know just what we are  
And come what may my faith's unshakeable  
'cause we know just what we are  
'cause we know just what we are  
'cause we know just what we are  
'cause we know just what we are  
'cause we know just what we are  
Know just what we are  
Know just what we are  
Know just what we are  
Know just what we are

"
"41","Oasis","Stop Crying Your Heart Out","/o/oasis/stop+crying+your+heart+out_20102354.html","Hold up  
Hold on  
Don't be scared  
You'll never change what's been and gone  
  
May your smile (may your smile)  
Shine on (shine on)  
Don't be scared (don't be scared)  
Your destiny may keep you warm  
  
'Cause all of the stars  
Are fading away  
Just try not to worry  
You'll see them some day  
Take what you need  
And be on your way  
And stop crying your heart out  
  
Get up (get up)  
Come on (come on)  
Why're you scared? (I'm not afraid)  
You'll never change  
What's been and gone  
  
'Cause all of the stars  
Are fading away  
Just try not to worry  
You'll see them some day  
Take what you need  
And be on your way  
And stop crying your heart out  
  
'Cause all of the stars  
Are fading away  
Just try not to worry  
You'll see them some day  
Take what you need  
And be on your way  
And stop crying your heart out  
  
We're all of us stars  
We're fading away  
Just try not to worry  
You'll see us some day  
Just take what you need  
And be on your way  
And stop crying your heart out  
Stop crying your heart out  
Stop crying your heart out  
Stop crying your heart out

"
"42","Oasis","Stop The Clocks","/o/oasis/stop+the+clocks_20741942.html","Stop the clocks and turn the world around  
Let your love lay me down  
And when the night is over  
There'll be no sound  
  
Lock the box and leave it all behind  
On the backseat of my mind  
And when the night is over  
Where will I rise?  
  
What if I'm already dead  
How would I know?  
What if I'm already dead  
How would I know?  
  
Lost inside my head, behind the wall  
Do they hear me when I call?  
And when the night is over  
Where will I fall?  
  
And when the fight is over  
Where will I fall?  
  
What if I'm already dead  
How would I know?  
But if I'm already dead  
How would I know?  
  
Stop the clocks and turn the world around  
Let your love lay me down  
And when the night is over  
There'll be no sound  
And now the night is over  
There'll be no sound  
And now my fight is over  
There'll be no sound

"
"43","Oasis","Strange Thing","/o/oasis/strange+thing_20102444.html","Here lives a pocket full of lives with no future  
Take it for what it is, it's only drunken lies  
You should open up your mind, look to the future  
You could be waiting for the ship that sails you home  
I'm going home  
  
What would you give me for the songs that I've been singing  
How could you ever say that you've got more than me?  
Mick say's that he can never get no satifaction  
These day's I think I know exactly what he means  
What does he mean?  
  
You won't get  
You don't get  
What you need  
Life is a strange thing  
  
You won't get  
You don't get  
What you need  
Life is a strange thing now  
  
Here lives a pocket full of lives with no future  
Take it for what it is, it's only drunken lies  
You should open up you mind, look to the future  
You could be waiting for the ship that sails you home  
I'm going home  
  
You won't get  
You don't get  
What you need  
Life is a strange thing  
  
You won't get  
You don't get  
What you need  
Life is a strange thing now

"
"44","Oasis","Street Fighting Man","/o/oasis/street+fighting+man_20102446.html","Everywhere I hear the sound of marching feet, boy  
Cause summer's here and the time is right for fighting in the street, boy  
But what can a poor boy do  
'Cept to sing for a rock 'n' roll band  
Cause in sleepy London town  
There's just no place for a street fighting man  
No !  
  
Hey ! Think the time is right for a palace revolution  
But where I live the game to play is compromise solution  
Well, what can a poor boy do  
'Cept to sing for a rock 'n' roll band  
Cause in sleepy London town  
There's just no place for a street fighting man  
No ! No ! No !  
Get down !  
  
Hey ! Said my name is called disturbance  
I'll shout and scream, I'll kill the king, I'll rail at all his servants  
Well, what can a poor boy do  
'Cept to sing in a rock 'n' roll band  
Cause in sleepy London town  
There's just no place for a street fighting man  
No ! No ! No !

"
"45","Oasis","Sunday Morning Call","/o/oasis/sunday+morning+call_20102380.html","Here's another Sunday morning call  
Yer hear yer head-a-banging on the door  
Slip your shoes on and then out you crawl  
Into a day that couldn't give you more  
But what for?  
  
And in your head do you feel  
What you're not supposed to feel  
You take what you want  
But you won't get it for free  
You need more time  
'cause your thoughts and words won't last forever more  
But I'm not sure if it ever works out right  
But it's ok. It's all right  
  
When yer lonely and you start to hear  
The little voices in your head at night  
You will only sniff away the tears  
So you can dance until the morning light  
At what price?

"
"46","Oasis","Supersonic","/o/oasis/supersonic_20102333.html","I need to be myself  
I can't be no one else  
I'm feeling supersonic  
Give me gin and tonic  
  
You can have it all but how much do you want it?  
You make me laugh  
Give me your autograph  
Can I ride with you in your BMW ?  
  
You can sail with me in my yellow submarine  
You need to find out  
Cause no one's gonna tell you what I'm on about  
You need to find a way for what you want to say  
  
But before tomorrow  
Cause my friend said he'd take you home  
He sits in a corner all alone  
He lives under a waterfall  
  
No body can see him  
No body can ever hear him call  
You need to be yourself  
You can't be no one else  
  
I know a girl called Elsa  
She's into Alka Seltzer  
She sniffs it through a cane on a supersonic train  
She made me laugh  
  
I got her autograph  
She done it with a doctor on a helicopter  
She's sniffin in her tissue  
Sellin' the Big Issue  
  
She needs to find out  
Cause no one's gonna tell you what I'm on about  
She needs to find a way for what you want to say  
But before tomorrow  
  
Cause my friend said he'd take you home  
He sits in a corner all alone  
He lives under a waterfall  
No body can see him  
  
No body can ever hear him call

"
"47","Oasis","Take Me","/o/oasis/take+me_20102447.html","Take me when I'm young and true  
Was it me or was it you ?  
Take me when I'm not so strong  
Why has it taken you so long ?  
Take me when you feel I've gone  
I always knew I could be someone  
Take me if you think you're right  
Do it now before it's light  
  
Take me if you think I'm sweet  
Though my life feels incomplete  
Take me when I wish to live  
For I still have this to give  
  
Take me when I'm young and true  
Was it me or was it you ?  
Take me when I start to cry  
Take me take me don't ask why

"
"48","Oasis","Take Me Away","/o/oasis/take+me+away_20102448.html","Just when it falls apart  
And when it's time to start  
Will you sit down here for another day  
And when it's time to be  
All the things that we  
Are wishing away for another day  
  
'cause in my soul we know where we're goin  
We're goin where the grass is free  
The air is clean and the good times are growin'  
So take me away just for today  
'cause I'm sat here on my own  
I'd like to be under the sea  
Where they'd probably need a phone  
  
And just when it falls apart  
Just when it's time to start  
Will you sit down here for another day  
  
'cause in my soul we know where we're goin  
We're goin where the grass is free  
The air is clean and the good times are growin'  
So take me away just for today  
'cause I'm sat here on my own  
I'd like to be under the sea  
Where they'd probably need a phone  
I could be you if I wanted to  
But I've never got the time  
You could be me  
And pretty soon you will be  
But you're gonna need a line  
  
Need a line  
Need a line  
Need a line

"
"49","Oasis","Talk Tonight","/o/oasis/talk+tonight_20102395.html","Sittin' on my own  
Chewin' on a bone  
A thousand million miles from home  
When something hit me  
Somewhere right between the eyes  
  
Sleepin' on a plane  
You know you can't complain  
You took your last chance once again  
I landed stranded  
Hardly even knew your name  
  
I want to talk tonight  
Until the mornin' light  
'Bout how you saved my life  
You and me see how we are  
You and me see how we are  
  
All your dreams are made  
Of strawberry lemonade  
And you make sure I eat today  
You take me walking  
To where you played when you were young  
  
I'll never say that  
I won't ever make you cry  
And this I'll say I don't know why  
I know I'm leavin'  
But I'll be back another day  
  
I want to talk tonight  
Until the mornin' light  
'Bout how you saved my life  
(You saved my life)  
I want to talk tonight  
(I want to talk tonight)  
'Bout how you saved my life  
(I want to talk tonight)  
'Bout how you saved my life  
(I want to talk tonight)  
'Bout how you saved my life  
(I want to talk tonight)  
'Bout how you saved my life  
(I want to talk tonight) (4x)

"
"50","Oasis","Thank You For The Good Times","/o/oasis/thank+you+for+the+good+times_20315527.html","Who will rise ?  
It would be so nice to hear you say  
""Thank you for the good times""  
Before the good times fly away  
Your eyes  
Are telling lies  
Some of the stories on the way  
But it's so nice  
But don't let the good times fly away  
  
I drink to every sucker standing here  
Among the few who try and cheat the years  
There's always one of us who's blown away  
Or strapped and stopped for breath along the way  
  
Who will rise?  
It would be so nice to hear you say  
""Thank you for the good times""  
Before the good times fly away  
  
I drink to every sucker standing here  
Among the few who try and cheat the years  
There's always one of us who's blown away  
Or stopped and strapped for cash along the way  
  
Who will rise?  
It would be so nice to hear you say  
""Thank you for the good times""  
Before the good times fly away  
  
Thank you for the good times  
Before the good times fly away  
  
Thank you for the good times  
Before the good times fly away

"
"51","Oasis","The Fame","/o/oasis/the+fame_20102449.html","Breaks like glass  
But not in your hand  
They'll shoot you down  
Right where you stand  
And it don't care for what you wear  
Or which way you might sway  
It calls you up  
But not on the phone  
And it will drag you from your throne  
  
And you may laugh while you sit there  
Sipping your champagne  
And may I laugh at your despair  
Sniffing your cocaine  
I'm a man of choice in an old Rolls Royce  
And I'm howling at the moon  
Is my happening to deafening  
For you ?  
For you ?  
  
It's maybe The Fame  
It's for calling your name  
It's sees you crying  
Never did explain  
Am I the name  
Blowing through you  
Like a hurricane  
  
It's a shame  
It's a shame  
It's a shame  
  
It will not fall  
Not from the sky  
And it don't eat no humble pie  
And you may have your quiet life  
But I bet you don't know why  
It makes you a mess  
You didn't believe  
You still don't know what makes me breathe  
  
And you may laugh while you sit there  
Sipping your champagne  
And may I laugh at your despair  
While you're sniffing your cocaine  
I'm a man of choice in an old Rolls Royce  
And I'm howling at the moon  
Is this happening to deafening  
For you ?  
For you ?  
  
It's maybe The Fame  
For calling your name  
It's sees you cry  
You never did explain  
Am I the name  
Blowing through you  
Like a hurricane  
  
It's a shame  
It's a shame  
It's a shame  
  
It's maybe The Fame  
For calling your name  
It's sees you cry  
You never did explain  
Am I the name  
Blowing through you  
Like a hurricane  
  
And I've walked out on your name  
It sees you cry  
Up from the sky  
You never did explain  
Why I'm still  
Blowing through you  
Like a hurricane

"
"52","Oasis","The Fever","/o/oasis/the+fever_10196404.html","I'm tired of my life but my heads alright  
I got the fever off a man I know  
I can feel it comin' in the air tonight  
And I know, I know, I know  
  
Swear I heard a song on the radio  
My heart is laughing back at me  
I can see it comin' but I just don't know  
If it's gon' , it's gon, it's gonna let me be  
  
As I saw, on the breeze  
I can see the sons of those who came before me  
And it's got me on my knees  
What you say, anyway  
Will not last, it'll pass, it'll flash right there before me  
And it's got me on my knees  
  
Cos I got the fever  
Yeah I got the fever  
Cos I got the fever  
  
I'm tired of my life but my heads alright  
I got the fever off a man I know  
I can feel it comin' in the air tonight  
And I know, I know, I know  
  
Swear I heard a song on the radio  
My heart is laughing back at me  
I can see it comin' but I just don't know  
If it's gon' , it's gon, it's gonna let me be  
  
As I saw, on the breeze  
I can see the sons of those who came before me  
And it's got me on my knees  
What you say, anyway  
Will not last, it'll pass, it'll flash right there before me  
And it's got me on my knees  
It's got me on my knees  
It's got me on my knees  
It's got me on my knees  
  
As I saw, on the breeze  
I can see the sons of those who came before me  
And it's got me on my knees  
What you say, anyway  
Will not last, it'll pass, it'll flash right there before me  
And it's got me on my knees  
It's got me on my knees  
It's got me on my knees  
It's got me on my knees  
It's got me on my knees

"
"53","Oasis","The Girl In The Dirty Shirt","/o/oasis/the+girl+in+the+dirty+shirt_20102323.html","If I may be so bold that I could say something  
Come and make me my day  
The clouds around your soul don't gather there for nothing  
I can chase them all away  
Why do you need a reason for to feel happy  
Or shining for the rest of the world  
Give me just a smile and would you make it snappy  
Get your shit together girl  
You got a feeling lost inside  
It just won't let you go  
Life is sneaking up behind  
It just won't let you go  
No it just won't let you go  
Is what I'm trying to say  
Is would you maybe, come dancing with me  
'Cause to me it doesn't matter  
If your hopes and dreams are shattered  
'Cause when you say something you make me believe  
In the girl who wears a dirty shirt  
She knows exactly what she's worth  
Knows exactly what she's worth to me!  
That I can see, I can see  
If you ever find yourself inside a bubble  
You've gotta make your own way home  
You can call me anytime you're seeing double  
Now you know you're not alone

"
"54","Oasis","The Hindu Times","/o/oasis/the+hindu+times_20102355.html","I get up when I'm down  
I can't swim but my soul won't drown  
I do believe I got flare  
I got speed and I walk on air  
  
'Cause God gimme soul in your rock'n'roll, babe  
'Cause God gimme soul in your rock'n'roll, babe  
And I get so high I just can't feel it  
And I get so high I just can't feel it  
  
In and out my brain  
You're runnin' through my vein  
You're my sunshine  
You're my rain  
  
There's a light that shines on  
Shines on me and it keeps me warm  
It gimme peace I must say  
I can't sleep 'cause the world won't wait  
  
'Cause God gimme soul in your rock'n'roll, babe  
'Cause God gimme soul in your rock'n'roll, babe  
And I get so high I just can't feel it  
And I get so high I just can't feel it  
  
In and out my brain  
You're runnin' through my vein  
You're my sunshine  
You're my rain  
  
And I get so high I just can't feel it  
And I get so high I just can't feel it  
And I get so high I just can't feel it  
And I get so high I just can't feel it  
  
In and out my brain  
You're runnin' through my vein  
You're my sunshine  
You're my rain

"
"55","Oasis","The Importance Of Being Idle","/o/oasis/the+importance+of+being+idle_10196337.html","I sold my soul for the second time, 'cause the man don't pay me.  
I begged my landlord for some more time, he said ""Son, the bill's waiting.""  
My best friend called me the other night, he said, ""Man, are you crazy?""  
My girlfriend told me to get a life, she said, ""Boy, you lazy.""  
  
But I don't mind, as long as there's a bed beneath the stars that shine.  
I'll be fine - if you give me a minute, a man's got a limit.  
I can't get a life if my heart's not in it.  
  
[Solo]  
  
I don't mind, as long as there's a bed beneath the stars that shine.  
I'll be fine - if you give me a minute, a man's got a limit.  
I can't get a life if my heart's not in it.  
  
I lost my faith in the summertime, 'cause it don't stop raining.  
The sky all day is black as night, but I know I can't blame me.  
I begged my Doctor for one more line, he said ""Son, words fail me!""  
There ain't no place to be killing time, I guess I'm just lazy.  
  
I don't mind, as long as there's a bed beneath the stars that shine.  
I'll be fine - if you give me a minute, a man's got a limit.  
I can't get a life if my heart's not in it.

"
"56","Oasis","The Masterplan","/o/oasis/the+masterplan_20102367.html","Take the time to make some sense  
Of what you want to say  
And cast your words away upon the waves  
Bring them back with Acquiesce  
On a ship of hope today  
And as they fall upon the shore  
Tell them not to fear no more  
Say it loud and sing it proud  
And they...  
  
Will dance if they want to dance  
Please brother take a chance  
You know they're gonna go  
Which way they want to go  
All we know is that we don't know  
What is gonna be  
Please brother let it be  
Life on the other hand won't let you understand  
Why we're all part of the masterplan  
  
I'm not saying right is wrong  
It's up to us to make  
The best of all things that come our way  
And all the things that came have past  
The answer's in the looking glass  
There's four and twenty million doors  
Down life's endless corridor  
Say it loud and sing it proud  
And they...  
  
Will dance if they want to dance  
Please brother take a chance  
You know they're gonna go  
Which way they want to go  
All we know is that we don't know  
What is gonna be  
Please brother let it be  
Life on the other hand won't let you understand  
Why we're all part of the masterplan

"
"57","Oasis","The Meaning Of Soul","/o/oasis/the+meaning+of+soul_10196338.html","I gotta show you 'bout the meaning of soul, I'm taking a love tonight.  
Get outta my way, I did what you say, but that ain't enough alright.  
I'm different bleach and an Armarni elite, I'm ten outta ten all night.  
Get outta my way, I did what you say, but that ain't enough alright.  
  
All rise, I see the love in your eyes.  
If it's all right, then I'll be your light.  
  
I gotta show you 'bout the meaning of soul, I'm taking a love tonight.  
Get outta my way, I did what you say, but that ain't enough alright.  
I'm different bleach and an Armarni elite, I'm ten outta ten all night.  
Get outta my way, I did what you say, but that ain't enough alright.  
  
All rise, I see the love in your eyes.  
If it's all right, then I'll be your light.  
  
I gotta show you 'bout the meaning of soul, I'm taking a love tonight.

"
"58","Oasis","The Shock Of The Lighting","/o/oasis/the+shock+of+the+lighting_20753981.html","I'm over my heart's desire  
I feel cold, but I'm back in the fire  
Outta control but I'm tied up tight  
Come in, come out tonight  
  
Coming up in the early morning  
I feel love and the shock of the lightning  
I'll follow into the blinding light  
Come in, come out, come in, come out tonight  
  
Love is a time machine  
Up on the silver screen  
It's all in my mind  
Love is a litany  
A magical mystery  
And all in good time  
And all in good time  
And all in good time  
  
I've got my feet on the street but I can't stop flying  
My head's in the clouds but at least I'm trying  
I'm outta control but I'm tied up tight  
Come in, come out tonight  
  
There's a hole in the ground into which I'm falling  
So God speed to the sound of the pounding  
I'm all in to the blinding light  
Come in, come out, come in, come out tonight  
  
Love is a time machine  
Up on the silver screen  
It's all in my mind  
Love is a litany  
A magical mystery  
And all in good time  
And all in good time  
And all in good time  
  
It's all in my mind  
Love is a time machine  
Up on the silver screen  
And all in good time  
And all in good time  
And all in good time

"
"59","Oasis","The Turning","/o/oasis/the+turning_20758953.html","Eyes over the city  
Rise up from your soul  
They hang over the streets at night  
Brought on by the cold  
  
We live with the numbers  
Mining our dreams for the same old song  
Why hope for the turning  
If everything you know is wrong  
  
[Chorus]  
So come on, shake your rag doll, baby  
Before you change your mind  
Then come on, when the rapture takes me  
Be the fallen angel by my side  
  
You carry the lantern  
I'll carry you home  
You search for the disappeared  
I'll bury the cold  
  
Yours is a messiah  
Mine is a dream and it won't be long  
No hope for the journey  
If no-one ever sees the dawn  
  
So come on, shake your rag doll, baby  
Before you change your mind  
Then come on, when the rapture takes me  
Will you be by my side  
  
[Chorus]  
  
So come on, shake your rag doll, baby  
Before you change your mind  
Then come on, when the rapture takes me  
Will you be by my side  
  
Hey come on, shake your rag doll, baby  
Before you change your mind  
And come on, when the rapture takes me  
Be the fallen angel by my side  
  
(Shake your rag doll baby)  
(Shake it 'round)  
(Shake your rag doll baby)  
(Shake it 'round)

"
"60","Oasis","They Got Nothing On Me, They Got Nothing On You","/o/oasis/they+got+nothing+on+me+they+got+nothing+on+you_20741943.html","They got nothing on me  
Anymore  
They got nothing on you  
I don't care  
What they say anymore  
All I want is the truth  
  
I don't feel  
To unveil  
In my soul  
Singled out  
  
They got nothing on me  
Anymore  
They got nothing on you  
I don't care  
What they say anymore  
All I want is the truth  
  
I don't feel  
To unveil  
Hear my sound  
Singled out  
Watch my style  
Pick a place  
Wipe the smile  
From your face  
  
I feel no way  
To unveil  
In my soul  
Singled out  
Watch my style  
Pick a place  
Wipe the smile  
From your face  
  
Hey-e  
Yeah-e-ey  
  
They got nothing on me  
Anymore  
They got nothing on you  
I don't care  
What they say anymore  
All I want is the truth

"
"61","Oasis","This Guy's In Love With You","/o/oasis/this+guys+in+love+with+you_20102450.html","You see this guy,  
This guy's in love with you  
Yes I'm in love,  
I love you the way I do  
When you smile I can tell  
We know each other very well,  
How can I show you?  
I plan, I got to know you cos  
  
I heard some talk,  
They say you think I'm fine  
Yes, I'm in love,  
And what I do to make you mine  
  
Tell me now, is it so,  
Don't let me be the last to know  
  
My hands are shaking,  
Don't let my heart keep breaking cos  
I need your love, I want your love  
Say you're in love, in love, with this guy  
If not I'll just die  
  
Tell me now, is it so,  
Don't let me be the last to know,  
  
My hands are shaking,  
Don't let my heart keep breaking cos  
I need your love, I want your love  
Say you're in love, in love, with this guy  
If not I'll just die

"
"62","Oasis","To Be Someone","/o/oasis/to+be+someone_20102451.html","To be someone must be a wonderful thing  
A famous footballer a rock singer  
Or a big film star, yes I think that I would like  
I would like that  
To be rich and have a lot of fans  
And lots of girls to prove that I'm a man  
To be number one - and loved by everyone  
  
Getting drugged up with my trendy friends  
They really dig me, man, and I dig them  
And the money that I spend, it is like my fame, and it's quickly gone  
  
No more swimming in my guitar shaped pool  
No more reporters at my beck and call  
No more cocaine, now it's only ground chalk  
And I can't afford a taxi so I have to walk  
  
Didn't I have a nice time  
Wasn't it sucha nice time  
Didn't I have a nice time  
  
I realize I should have stuck to my guns  
You stood me out just like a bastard son  
And I lost myself, but I know that it was wrong  
And it cost me a lot  
  
No more drinking cause now the club shuts down  
And I'm out here on my arse with the rest of you clowns  
I get really scared without my bodyguard  
And I'm sitting all alone in my expensive yard  
  
Didn't I have a nice time  
Wasn't it such a nice time  
Didn't I have a nice time  
Wasn't it such a nice time  
I remember it was a nice time  
To be someone must be a wonderful thing

"
